date,D_days,tau,n_strikes,alpha,rho,nu,vol_rmse
2023-02-14,1,0.0027397260273972,118,0.3009490100883741,-0.37627138427134227,5.0,0.1272904852175123
2023-02-14,2,0.0054794520547945,146,0.3944751019486532,-0.8851578254612449,5.0,0.2938217274490159
2023-02-14,3,0.0082191780821917,693,0.543250443221639,-0.44772780963804326,5.0,0.32873324581248653
2023-02-14,7,0.0191780821917808,118,0.15613552216003695,-0.4477830112825733,5.0,0.04547802407352819
2023-02-14,8,0.021917808219178,120,0.17090740434610138,-0.6585930743316101,5.0,0.09754225479482151
2023-02-14,9,0.0246575342465753,131,0.2364342435435632,-0.8217915728199526,5.0,0.17149619666161034
2023-02-14,10,0.0273972602739726,196,0.19399209976728957,-0.7087692874045541,5.0,0.08690394872363347
2023-02-14,13,0.0356164383561643,124,0.1307728693868511,-0.373520634279453,4.614788028470457,0.01629633574581882
2023-02-14,14,0.0383561643835616,282,0.13208158273069937,-0.4472371986701245,4.2226713505449505,0.018497545332789984
2023-02-14,15,0.0410958904109589,105,0.14540259766615335,-0.4153603646031966,3.613838944668574,0.007456276068820066
2023-02-14,16,0.0438356164383561,118,0.13497835320826881,-0.49338370860628805,5.0,0.02848717500324405
2023-02-14,17,0.0465753424657534,168,0.14317040126882513,-0.48288291773115666,3.9081411305716576,0.01302383760768008
2023-02-14,20,0.0547945205479452,119,0.1427363464406906,-0.4301767321064296,3.19525759491779,0.006989658400843306
2023-02-14,21,0.0575342465753424,85,0.14855336997509494,-0.4399601311498105,3.1644902647406603,0.007172092168007002
2023-02-14,22,0.0602739726027397,89,0.14956233940602484,-0.4862234810336288,3.0661886124669833,0.007838208771287415
2023-02-14,23,0.0630136986301369,87,0.133143397636004,-0.5054337090184332,4.206880993182244,0.023975344298665095
2023-02-14,24,0.0657534246575342,152,0.1540470470022807,-0.4842301987077617,3.0357816562871327,0.010036467059624531
2023-02-14,27,0.073972602739726,106,0.15306349238257355,-0.4907052585230963,2.683505019849544,0.006174313632556739
2023-02-14,28,0.0767123287671232,54,0.16699648483551427,-0.43116288089887617,2.096283782138389,0.00768085577434134
2023-02-14,29,0.0794520547945205,47,0.1669606590685008,-0.5298884288904231,2.1320661924480477,0.004503956229731651
2023-02-14,31,0.084931506849315,672,0.1482465078823292,-0.4559513366749136,3.0667658616526325,0.01892523518326542
2023-02-14,34,0.0931506849315068,59,0.16134605554207476,-0.5352303806946268,2.3104557273451882,0.004749466321569917
2023-02-14,38,0.1041095890410958,142,0.17050418669023717,-0.5730474952997824,2.3709919513843705,0.007327353567028131
2023-02-14,45,0.1232876712328767,368,0.15810822152392442,-0.5790460675841332,2.4949366156087787,0.013039180171982268
2023-02-14,59,0.1616438356164383,92,0.16554853302557956,-0.6096143973171468,2.2020343174763,0.009040361272053186
2023-02-14,66,0.1808219178082191,589,0.1434855737805035,-0.6439287578132596,2.752886315210303,0.028732683034856155
2023-02-14,73,0.2,291,0.150887448195134,-0.5542701293539948,2.444664642975948,0.02077249644762795
2023-02-14,94,0.2575342465753424,527,0.16793153164996413,-0.6690366003615364,1.846582774903414,0.01020887187628775
2023-02-14,106,0.2904109589041095,166,0.1630950415831598,-0.6157724449298839,1.7962247982095123,0.014655175865994066
2023-02-14,122,0.3342465753424657,491,0.17340356897198742,-0.7012156964090187,1.604839115854175,0.009732064891057383
2023-02-14,136,0.3726027397260274,322,0.16046263247513795,-0.5641599420749073,1.78816785598402,0.017296951431614922
2023-02-14,157,0.4301369863013699,208,0.1538352082244191,-0.6135408329159217,1.8728942769043713,0.02964517868390521
2023-02-14,167,0.4575342465753425,127,0.16837568295219213,-0.624809416274376,1.5935397644259488,0.012383046408783639
2023-02-14,185,0.5068493150684932,128,0.15590940870056286,-0.6718343102279514,1.641878817922605,0.024901856276589925
2023-02-15,1,0.0027397260273972,61,0.22979433664944376,0.999,5.0,0.16870804612085535
2023-02-15,2,0.0054794520547945,294,0.4125647652111478,0.999,5.0,0.35598904015732374
2023-02-15,6,0.0164383561643835,67,0.11362287070825143,0.180904582386863,5.0,0.030370847519140515
2023-02-15,7,0.0191780821917808,67,0.11463820780063494,-0.09103045644114316,4.990212531482953,0.017098808638440113
2023-02-15,8,0.021917808219178,86,0.11939440083377222,-0.06037693438427008,5.0,0.02168436600844849
2023-02-15,9,0.0246575342465753,106,0.12444282833023185,-0.17238653595162215,4.452280057098613,0.021205612140261003
2023-02-15,12,0.0328767123287671,88,0.12332868975600149,-0.08260315993200726,3.399032034352348,0.015908327204530306
2023-02-15,13,0.0356164383561643,138,0.11803199525403373,-0.24280926158870736,3.719299801278442,0.018643517672362633
2023-02-15,14,0.0383561643835616,88,0.1346770674386488,-0.21236362031353495,2.743355038933815,0.01140008421136948
2023-02-15,15,0.0410958904109589,93,0.13457633575420547,-0.21610875863670914,3.319219267274365,0.012383252504882043
2023-02-15,16,0.0438356164383561,124,0.13933651357730387,-0.3176561854466773,2.6412789154016063,0.012805368353894725
2023-02-15,19,0.0520547945205479,102,0.1349111478395346,-0.23287585574975328,2.4573974828628673,0.011444521180174921
2023-02-15,20,0.0547945205479452,73,0.13924214249633093,-0.28696626485974025,2.751789124993431,0.011488665415854055
2023-02-15,21,0.0575342465753424,79,0.14870915306915558,-0.33140590256530217,1.9785722957995366,0.012388893208892793
2023-02-15,22,0.0602739726027397,71,0.1467289271906703,-0.35567099535892055,2.433760522591666,0.008066830496101317
2023-02-15,23,0.0630136986301369,130,0.15150754456945015,-0.3326182717619125,2.1297809545229995,0.013697896924603511
2023-02-15,26,0.0712328767123287,96,0.14713246703406171,-0.4023442877697431,2.177765661103314,0.007975849731523531
2023-02-15,27,0.073972602739726,47,0.1587966558968377,-0.3295396860934411,1.9101444196739839,0.013500416314882156
2023-02-15,28,0.0767123287671232,46,0.1597844995759524,-0.4433251979528835,1.8485356766661356,0.00840737848066108
2023-02-15,29,0.0794520547945205,52,0.16163761224653475,-0.3656397383581916,1.7579899981868663,0.014993968261515054
2023-02-15,30,0.0821917808219178,533,0.13800879403207975,-0.2699439272630774,2.7666381548315258,0.025998940545508466
2023-02-15,33,0.0904109589041095,50,0.15592798415380774,-0.4233022264895196,1.87704694356643,0.008910145820236899
2023-02-15,37,0.1013698630136986,135,0.16930121705782775,-0.5870541208975198,1.7333643928744515,0.008135143962288009
2023-02-15,44,0.1205479452054794,315,0.16185747002169987,-0.4684669506737637,1.7967599033431125,0.015034483030589883
2023-02-15,58,0.1589041095890411,87,0.168681350343153,-0.6341325678855335,1.5980133867887127,0.0047696161108249785
2023-02-15,65,0.1780821917808219,560,0.16158673848664779,-0.5771780836477346,1.892890060812825,0.009030468187491376
2023-02-15,72,0.1972602739726027,285,0.16358644063444364,-0.644601037882105,1.8028276636255414,0.0057752021099085294
2023-02-15,93,0.2547945205479452,510,0.16830423397684252,-0.6140669639177586,1.5357892430334374,0.009196983362799322
2023-02-15,105,0.2876712328767123,158,0.17109284459996993,-0.7003478981633462,1.308373801442787,0.005228070862268682
2023-02-15,121,0.3315068493150685,469,0.17301467200590034,-0.6634837912734702,1.3445805729844897,0.007251333554856392
2023-02-15,135,0.3698630136986301,318,0.1745554884267933,-0.7125717371456645,1.3028363849287652,0.005949618998375818
2023-02-15,156,0.4273972602739726,202,0.1740664752841111,-0.706267899468108,1.328789331027329,0.005303748070698112
2023-02-15,166,0.4547945205479452,126,0.17888601504170132,-0.7453792780759896,1.152911345471816,0.005170277030201472
2023-02-15,184,0.5041095890410959,123,0.17750091985044142,-0.7252720993624074,1.1791251953709454,0.0072818716092496825
2023-02-16,1,0.0027397260273972,307,0.6989149373676312,-0.006022725184380325,5.0,0.4101612715682712
2023-02-16,5,0.0136986301369863,111,0.15553262999152126,-0.2617071420037309,5.0,0.04082141480531486
2023-02-16,6,0.0164383561643835,114,0.16130883480169228,-0.5140829183379964,5.0,0.02230161632999953
2023-02-16,7,0.0191780821917808,130,0.26220760805107735,-0.8706495387854921,5.0,0.17963718133593176
2023-02-16,8,0.021917808219178,194,0.21898663835523496,-0.7656267052426141,5.0,0.0961904709401851
2023-02-16,11,0.0301369863013698,124,0.14600701693157045,-0.47782969867903236,4.614479282141159,0.015600701045678943
2023-02-16,12,0.0328767123287671,273,0.1383626998004048,-0.5056572573720759,4.737910009747593,0.019313606394356087
2023-02-16,13,0.0356164383561643,105,0.15565692989547752,-0.5157647792500335,3.875203069937951,0.0072111832097611
2023-02-16,14,0.0383561643835616,117,0.16113816248800952,-0.6005238175978512,5.0,0.03737281403143997
2023-02-16,15,0.0410958904109589,168,0.153588107068911,-0.5709372159546895,4.1628761588698175,0.012067997754681203
2023-02-16,18,0.0493150684931506,119,0.15071952877714156,-0.5056251493037907,3.3962426783282775,0.006875209196342001
2023-02-16,19,0.0520547945205479,95,0.1565847854284329,-0.49399180214533905,3.341813621867711,0.00804268040992751
2023-02-16,20,0.0547945205479452,91,0.16166502132792285,-0.5486847012233995,3.040099288838378,0.0055144693154618694
2023-02-16,21,0.0575342465753424,87,0.15510599005786715,-0.5555102891689373,3.7917917014096387,0.012399208587870653
2023-02-16,22,0.0602739726027397,151,0.16623951533420975,-0.5534611891259392,3.0234683904442963,0.008118554719724261
2023-02-16,25,0.0684931506849315,104,0.16259959014739236,-0.5439799469780365,2.6371526092125,0.00530956059707129
2023-02-16,26,0.0712328767123287,78,0.1717030994888487,-0.48117967393206335,2.2272015022493057,0.01007434878059832
2023-02-16,27,0.073972602739726,56,0.16714131492362336,-0.5419918193017519,2.676464146817204,0.020349861312783407
2023-02-16,28,0.0767123287671232,66,0.14333898802750514,-0.5642614067756588,4.4668749490327695,0.0412638679816786
2023-02-16,29,0.0794520547945205,654,0.155226052766139,-0.44191244723793666,3.0504777017749203,0.021007902312194102
2023-02-16,32,0.0876712328767123,58,0.16804331951338494,-0.5601813543038745,2.361162474469475,0.005384177844736001
2023-02-16,36,0.0986301369863013,146,0.18143966455403862,-0.6280256461561309,2.178734635781744,0.008442725275483775
2023-02-16,43,0.1178082191780822,360,0.17108525200919172,-0.5965567723467076,2.30695749228836,0.010473243919295412
2023-02-16,57,0.1561643835616438,92,0.17948055837113092,-0.6856218456295996,1.910516612211373,0.012257214646916564
2023-02-16,64,0.1753424657534246,583,0.16636194828882836,-0.652525133398697,2.32161094187967,0.014814959443028308
2023-02-16,71,0.1945205479452054,291,0.16303077200393182,-0.6174963916926789,2.297780080279737,0.016252416898023023
2023-02-16,92,0.2520547945205479,522,0.177642906013514,-0.6664697332683264,1.7057190014152028,0.009760702169321477
2023-02-16,104,0.284931506849315,163,0.17738750088722094,-0.6968987880051865,1.5465041971385842,0.004664835297914365
2023-02-16,120,0.3287671232876712,483,0.1814987535960029,-0.7022426992101861,1.4905335536224134,0.006094087616001318
2023-02-16,134,0.3671232876712328,322,0.17827562765090968,-0.6797100455686843,1.5160103595405499,0.007166656904418272
2023-02-16,155,0.4246575342465753,206,0.18031087714051564,-0.7138556528635411,1.4639557357975685,0.008290686229854467
2023-02-16,165,0.4520547945205479,127,0.17720343690929882,-0.6626443968866244,1.5021884645804837,0.010404155960798656
2023-02-16,183,0.5013698630136987,124,0.18307589357961854,-0.7347727505700076,1.2868763572670763,0.006067214979754308
2023-02-17,4,0.010958904109589,71,0.09870524075743455,0.8329229534570467,5.0,0.058904198407548014
2023-02-17,5,0.0136986301369863,73,0.11249888516554216,0.006450529371609666,5.0,0.027551048121520944
2023-02-17,6,0.0164383561643835,125,0.1851301605489491,-0.658627946584224,5.0,0.16374221076637555
2023-02-17,7,0.0191780821917808,162,0.12765456247504242,-0.16880033763483643,5.0,0.02211022578441969
2023-02-17,10,0.0273972602739726,102,0.12338912261562368,-0.1876870421779113,3.9806298057593703,0.01994342008003086
2023-02-17,11,0.0301369863013698,159,0.12162211325500198,-0.22697105786566052,4.069284391395232,0.023656830499923738
2023-02-17,12,0.0328767123287671,94,0.13933670595501918,-0.3543566232474246,3.4491361988226794,0.013292751023115546
2023-02-17,13,0.0356164383561643,100,0.14114265004648782,-0.3140149308591165,3.694994707246801,0.01703545279338378
2023-02-17,14,0.0383561643835616,151,0.1484650977027853,-0.40822445542223146,3.020507682868012,0.013225390833105363
2023-02-17,17,0.0465753424657534,109,0.14114128942851117,-0.3745464880321238,2.9385103795921106,0.013394215285601196
2023-02-17,18,0.0493150684931506,86,0.14806733619224746,-0.3655165001084983,3.053827391091086,0.013636225650079799
2023-02-17,19,0.0520547945205479,93,0.15481883410184663,-0.4651529073964771,2.6042689652867996,0.009045829868646599
2023-02-17,20,0.0547945205479452,78,0.15799876538951627,-0.4023301947580587,2.568514175281395,0.012231226368345768
2023-02-17,21,0.0575342465753424,143,0.16105122883719244,-0.4803150891817311,2.5979038946580677,0.011787669441374497
2023-02-17,24,0.0657534246575342,100,0.15736852518240027,-0.46945383954679776,2.3337352684779895,0.011716052462238917
2023-02-17,25,0.0684931506849315,75,0.16603049501838213,-0.4239588127364723,2.107918424392554,0.012584109392343957
2023-02-17,26,0.0712328767123287,85,0.16869796839468548,-0.5154786799313371,1.9592609076719476,0.010630502085623912
2023-02-17,27,0.073972602739726,56,0.1683396905292502,-0.45051624549605507,2.1632602078061285,0.011220369773813202
2023-02-17,28,0.0767123287671232,599,0.1468044695817346,-0.3326198868992179,2.9172744145462177,0.02755158450154299
2023-02-17,31,0.084931506849315,89,0.1639839448456472,-0.505138021073394,2.105306235590366,0.008245904910028015
2023-02-17,32,0.0876712328767123,56,0.1653889333373697,-0.5106649145326849,2.1210171843755528,0.008088977193891312
2023-02-17,35,0.0958904109589041,153,0.1769201281428721,-0.6208405432520755,2.1845173372476734,0.005810149962645774
2023-02-17,42,0.1150684931506849,351,0.16866020897250625,-0.5743136231017364,2.1970946685357613,0.01271109266129275
2023-02-17,56,0.1534246575342465,97,0.1771441599173913,-0.6802735368359524,1.8369473696396907,0.006088170130345258
2023-02-17,63,0.1726027397260274,577,0.16497278527467282,-0.6341234802456212,2.2104290467771954,0.01783026503206156
2023-02-17,70,0.1917808219178082,291,0.16480185973405817,-0.6357350346249592,2.1493977645752205,0.012665495652025566
2023-02-17,91,0.2493150684931507,518,0.1757939348316816,-0.6575001123341218,1.6562579555635688,0.011188853146929073
2023-02-17,103,0.2821917808219178,166,0.1711951238837669,-0.6662969987104012,1.692648569784544,0.01148068589185342
2023-02-17,119,0.3260273972602739,482,0.17991860223946118,-0.6951713714909037,1.4599843378690283,0.007328694287269235
2023-02-17,133,0.3643835616438356,322,0.16839635378837448,-0.6132684705705609,1.6957683697719734,0.01550829209931246
2023-02-17,154,0.421917808219178,414,0.16857557148031108,-0.6569894706602954,1.6397752036567086,0.02905272925261564
2023-02-17,164,0.4493150684931506,126,0.1762917151937087,-0.660232705544101,1.494137277232858,0.016606557151293607
2023-02-17,182,0.4986301369863014,123,0.1843809987064661,-0.7374049385024188,1.216673525828166,0.004572844285158053
2023-02-21,1,0.0027397260273972,104,0.2727907305453621,0.5326258665315762,5.0,0.10567293373005995
2023-02-21,2,0.0054794520547945,130,0.3783692537398161,-0.7354119325338926,5.0,0.25884953930293486
2023-02-21,3,0.0082191780821917,194,0.36210606564792086,-0.7735740603013923,5.0,0.20521269569943246
2023-02-21,6,0.0164383561643835,125,0.20596110848232815,-0.6025107258900482,5.0,0.08301580008094434
2023-02-21,7,0.0191780821917808,248,0.16652724946903188,-0.27049481427981437,5.0,0.025917732231321294
2023-02-21,8,0.021917808219178,109,0.1800198015373314,-0.42536626118222265,4.346372094968694,0.016105110195024686
2023-02-21,9,0.0246575342465753,124,0.23497899652144197,-0.7383826509441179,5.0,0.09073653236023194
2023-02-21,10,0.0273972602739726,168,0.18034347942628873,-0.525275604308281,4.681329332277741,0.01652634816641109
2023-02-21,13,0.0356164383561643,117,0.1732488806441494,-0.47382462879717946,3.522276538420117,0.013421144673747349
2023-02-21,14,0.0383561643835616,95,0.17829989700963486,-0.4596155205285056,3.7146083446619365,0.01430517225374069
2023-02-21,15,0.0410958904109589,100,0.18558419928528144,-0.520779013197689,3.2099144164366513,0.009388208206172888
2023-02-21,16,0.0438356164383561,100,0.1791954065564063,-0.542999000675925,4.240739696900194,0.019444447557114056
2023-02-21,17,0.0465753424657534,152,0.1909325133089297,-0.5450978832818236,3.2333591491388924,0.011975167861738755
2023-02-21,20,0.0547945205479452,105,0.18427752558436392,-0.5426912557605161,2.830603806224492,0.009424996841124803
2023-02-21,21,0.0575342465753424,78,0.1925845629741697,-0.5133701521994336,2.6685979321695856,0.010587775716744036
2023-02-21,22,0.0602739726027397,103,0.1829714475935986,-0.5638591253458524,4.047767826136635,0.03256016297296169
2023-02-21,23,0.0630136986301369,89,0.17593884093371764,-0.5954401576490456,4.951417247631081,0.04642680669451339
2023-02-21,24,0.0657534246575342,658,0.17289393156735497,-0.42291911911584673,3.2799241379523254,0.026286859541391153
2023-02-21,27,0.073972602739726,100,0.18912537634551532,-0.5590313852809923,2.353840943700575,0.008858946540059906
2023-02-21,28,0.0767123287671232,61,0.1560246866961952,-0.5248322654288528,4.367276665987593,0.059897456848326154
2023-02-21,29,0.0794520547945205,65,0.16905145202531915,-0.49001709191551607,4.1014289196184786,0.05044969563650647
2023-02-21,31,0.084931506849315,157,0.20205039214052328,-0.6438255135728058,2.390450462826809,0.008020665889767506
2023-02-21,38,0.1041095890410958,365,0.1887307582498609,-0.6095248599294838,2.4641117234405674,0.011966807402680284
2023-02-21,52,0.1424657534246575,99,0.19667621594664808,-0.6829734198903908,2.077397897069824,0.007188400715974151
2023-02-21,59,0.1616438356164383,583,0.18433263377400788,-0.6697795105329127,2.40487646356666,0.016448552658447326
2023-02-21,66,0.1808219178082191,291,0.18295279674748816,-0.6667285488740865,2.320010426573561,0.017229765761334764
2023-02-21,87,0.2383561643835616,524,0.19256450221329036,-0.6868998629951593,1.7633824367968098,0.009457379416854275
2023-02-21,99,0.2712328767123287,164,0.19207182611290563,-0.7117086526216602,1.5892332283086483,0.0054608653231545436
2023-02-21,115,0.3150684931506849,489,0.19492746996713411,-0.7181758163213827,1.5467399422722408,0.00745342855343356
2023-02-21,129,0.3534246575342465,322,0.18793766950479374,-0.6769086255608001,1.6475013995294703,0.011918855768940596
2023-02-21,150,0.410958904109589,415,0.185617920612041,-0.6924300747217965,1.659392981018774,0.02367284993170967
2023-02-21,160,0.4383561643835616,127,0.19268662293489822,-0.6985839970932809,1.4950712267206152,0.010496617226413806
2023-02-21,178,0.4876712328767123,126,0.1922009514801662,-0.7466715259913005,1.3768849409786226,0.012961679381321358
2023-02-22,1,0.0027397260273972,86,0.2611321670341164,0.999,5.0,0.17265524456063416
2023-02-22,2,0.0054794520547945,112,0.20993221013505237,0.8617640102591891,5.0,0.0863400856466313
2023-02-22,5,0.0136986301369863,97,0.13970311792947648,-0.028293893204345468,5.0,0.03447200410508238
2023-02-22,6,0.0164383561643835,150,0.14038607052922783,0.0020726255096021437,5.0,0.03725217436489565
2023-02-22,7,0.0191780821917808,99,0.14625609747130763,-0.30604783316450385,4.751537403085154,0.023357161701279248
2023-02-22,8,0.021917808219178,99,0.150596549425105,-0.3424353771255779,5.0,0.028207941564273423
2023-02-22,9,0.0246575342465753,132,0.15698511525611572,-0.33792919930641263,4.012311004812335,0.02301864597593286
2023-02-22,12,0.0328767123287671,107,0.14855746843358078,-0.39882070676639736,3.675922456591713,0.019945770728544553
2023-02-22,13,0.0356164383561643,83,0.15935698518725988,-0.461150783612882,4.127111706265638,0.019088147915596074
2023-02-22,14,0.0383561643835616,90,0.16709320513185164,-0.4642412743049096,3.1600343287383086,0.014262960182747307
2023-02-22,15,0.0410958904109589,85,0.16793827157482874,-0.3783671949282437,3.0046755528861944,0.01886861107985368
2023-02-22,16,0.0438356164383561,138,0.17530804257067265,-0.45053514108028875,2.8726469930204703,0.018358246100827105
2023-02-22,19,0.0520547945205479,97,0.1699756271150821,-0.486098145563366,2.7566416831389775,0.014740526394957232
2023-02-22,20,0.0547945205479452,74,0.17849661592618998,-0.42595599575962373,2.47577849804381,0.01618322798399051
2023-02-22,21,0.0575342465753424,94,0.18462335116509754,-0.5205367198850331,2.144449527148808,0.014271923117264043
2023-02-22,22,0.0602739726027397,77,0.18382590034683488,-0.4462323812275457,2.34701562919466,0.014317841269372687
2023-02-22,23,0.0630136986301369,558,0.15500216105784093,-0.3460742607605635,3.3415732368963473,0.03431942627630486
2023-02-22,26,0.0712328767123287,96,0.1784611670121622,-0.5071887713036874,2.1586699551129382,0.013082748317942986
2023-02-22,27,0.073972602739726,54,0.1777534658870073,-0.4525072451422911,2.091272725670451,0.012487659467887406
2023-02-22,28,0.0767123287671232,53,0.19231251900769034,-0.5383671714638075,1.8785496226485128,0.010830637061731496
2023-02-22,29,0.0794520547945205,57,0.1950062274254527,-0.5257463929827304,1.9871417190200824,0.01111783599267249
2023-02-22,30,0.0821917808219178,152,0.19345619952050486,-0.6072271486298536,2.0012349775641707,0.012491125316750746
2023-02-22,37,0.1013698630136986,344,0.1822372738986472,-0.5255153867527403,2.0748523299893553,0.016132622362214955
2023-02-22,51,0.1397260273972602,96,0.19153602795532526,-0.680891698782948,1.6689282798343517,0.005440722081238413
2023-02-22,58,0.1589041095890411,560,0.18264367941393878,-0.6048250504965254,1.941362232495412,0.011878456141363064
2023-02-22,65,0.1780821917808219,284,0.18906948548005637,-0.7131157354305749,1.71148010373617,0.005909560381401667
2023-02-22,86,0.2356164383561644,510,0.18637418804148412,-0.6419437543032933,1.5940147868365366,0.009661564505752765
2023-02-22,98,0.2684931506849315,187,0.189867262572048,-0.7255127485615986,1.315588819838723,0.005624880230772874
2023-02-22,114,0.3123287671232876,473,0.18994575512167264,-0.6877257814258564,1.3916875168805514,0.007491972457962091
2023-02-22,128,0.3506849315068493,318,0.19294374474697595,-0.7449921290089976,1.2960757186899634,0.004991983391707387
2023-02-22,149,0.4082191780821917,401,0.19230964439192508,-0.7245824066422898,1.264203552717253,0.006218461367605089
2023-02-22,159,0.4356164383561643,124,0.1978904818833099,-0.790397159935881,1.053727155988675,0.012595388093840334
2023-02-22,177,0.4849315068493151,121,0.19344475739425346,-0.742760242710972,1.1692127457383368,0.0049088285229034355
2023-02-23,1,0.0027397260273972,188,0.6350436850559076,-0.8585851983147856,5.0,0.41528021072332993
2023-02-23,4,0.010958904109589,127,0.30692837044429755,-0.9102798170243122,5.0,0.24284125499805098
2023-02-23,5,0.0136986301369863,306,0.371544028654544,-0.8777296757773895,5.0,0.2313184359201729
2023-02-23,6,0.0164383561643835,127,0.28663351770662493,-0.9286824948693874,5.0,0.21388916650854845
2023-02-23,7,0.0191780821917808,137,0.2687759141838183,-0.8643254716456855,5.0,0.19043146004222067
2023-02-23,8,0.021917808219178,175,0.265054502975902,-0.8631959869011314,5.0,0.16683209477513483
2023-02-23,11,0.0301369863013698,138,0.22662344478893154,-0.8313886487439076,5.0,0.1471510878459444
2023-02-23,12,0.0328767123287671,132,0.22000251102454102,-0.771448702978714,5.0,0.1327440194088136
2023-02-23,13,0.0356164383561643,124,0.21800978005238722,-0.7853087921219624,5.0,0.11858018623584111
2023-02-23,14,0.0383561643835616,120,0.217964002888187,-0.758736293758425,5.0,0.1191073529900856
2023-02-23,15,0.0410958904109589,173,0.18862821948688263,-0.6774009173302118,5.0,0.07644609528965529
2023-02-23,18,0.0493150684931506,129,0.17398336077486007,-0.6503902460619155,5.0,0.06262334883635515
2023-02-23,19,0.0520547945205479,111,0.1781124099801301,-0.5296658267497222,3.178067624842915,0.009115968026505513
2023-02-23,20,0.0547945205479452,117,0.1790289218924662,-0.5763095620551189,3.244095651135901,0.008582866252370777
2023-02-23,21,0.0575342465753424,107,0.1579112325135578,-0.5474702240141223,4.902101926271425,0.03877475699551008
2023-02-23,22,0.0602739726027397,701,0.14298989507960153,-0.6563232507656348,5.0,0.05109278391835478
2023-02-23,25,0.0684931506849315,125,0.15041575141030275,-0.5468250635513703,4.531730468767957,0.035469124749205085
2023-02-23,26,0.0712328767123287,98,0.15770766123016527,-0.5630519021977592,4.035716552162043,0.02883124181380071
2023-02-23,27,0.073972602739726,65,0.17746143437519105,-0.5813010637943908,3.4092722789087833,0.020454117952522492
2023-02-23,28,0.0767123287671232,68,0.16302699317857866,-0.6007245709114171,4.245444310079344,0.04486173300714685
2023-02-23,29,0.0794520547945205,166,0.16372652388431003,-0.6127015349778797,4.096081809497162,0.035497809553880794
2023-02-23,36,0.0986301369863013,373,0.13841110188746958,-0.6574211606846285,3.8709351266369594,0.04061048402585154
2023-02-23,50,0.136986301369863,111,0.166542951216422,-0.5901297801311662,2.9694138862642134,0.02483435644266827
2023-02-23,57,0.1561643835616438,600,0.14334140218892827,-0.7063961959559766,3.428180899960772,0.04658313882832733
2023-02-23,64,0.1753424657534246,296,0.15839485334506423,-0.6367043501298885,2.780141835909748,0.029375286854899284
2023-02-23,71,0.1945205479452054,77,0.17660694702252042,-0.691291672138208,2.497282647433872,0.022437710690032017
2023-02-23,85,0.2328767123287671,577,0.15791681810187577,-0.7166872449299176,2.5993797636636673,0.040107383797935235
2023-02-23,97,0.2657534246575342,197,0.17189743603972293,-0.651941708497373,2.02511551723174,0.0177016888940295
2023-02-23,113,0.3095890410958904,528,0.17302714829577526,-0.7208852050192235,1.9630543815097856,0.02159951601233946
2023-02-23,127,0.347945205479452,322,0.17261628659079079,-0.6357049336167275,1.8091404916875247,0.017286842026831787
2023-02-23,148,0.4054794520547945,416,0.15945299485766906,-0.6375861161051138,2.020536281628919,0.036542696308393206
2023-02-23,158,0.4328767123287671,127,0.18035041195936596,-0.6682347871023039,1.612385016906438,0.013703657289550433
2023-02-23,176,0.4821917808219178,200,0.16972852417787745,-0.7014965227885851,1.7365392487906046,0.02945248820845167
2023-02-24,3,0.0082191780821917,84,0.11425092987130638,0.999,5.0,0.06321765516838038
2023-02-24,4,0.010958904109589,138,0.13089214466772295,0.8536015382578328,5.0,0.05932210968729344
2023-02-24,5,0.0136986301369863,93,0.1285105440794361,0.031228831991833416,5.0,0.02775521511744001
2023-02-24,6,0.0164383561643835,100,0.13212316037897873,-0.004284087378248449,5.0,0.035131178809467145
2023-02-24,7,0.0191780821917808,119,0.13577241837568516,-0.23165639360631896,5.0,0.024338057775223507
2023-02-24,10,0.0273972602739726,107,0.12509980268696133,-0.2609482874838467,4.274405889952669,0.021261956579103312
2023-02-24,11,0.0301369863013698,108,0.13827555441630968,-0.24314023757115596,4.144393550174415,0.022178692361250963
2023-02-24,12,0.0328767123287671,109,0.1498208092371242,-0.22663844813485243,2.9899811839954413,0.017889270073216283
2023-02-24,13,0.0356164383561643,98,0.1533216254480202,-0.31307722323172454,3.5247854087583472,0.015957864036559858
2023-02-24,14,0.0383561643835616,136,0.16269525510915545,-0.3174232127947755,3.043383520047311,0.02040631662020203
2023-02-24,17,0.0465753424657534,112,0.15832263209972647,-0.3798981897518519,2.8399496543934957,0.014720625288224693
2023-02-24,18,0.0493150684931506,103,0.17365806982358914,-0.37890554787408554,2.6466423672250565,0.014670654379109542
2023-02-24,19,0.0520547945205479,108,0.17780120197337623,-0.45155025599769255,2.387624979037678,0.011966259795966069
2023-02-24,20,0.0547945205479452,92,0.1787852271500337,-0.4236067806322319,2.5793739439224352,0.01270189713176328
2023-02-24,21,0.0575342465753424,539,0.14426853704178252,-0.2791533862177511,3.543601802883681,0.03601156338295234
2023-02-24,24,0.0657534246575342,111,0.17261223872725212,-0.4472740734890684,2.1534519788890787,0.013871942112418378
2023-02-24,25,0.0684931506849315,81,0.174608231349437,-0.4198104131861186,2.237123019328257,0.01170688256485859
2023-02-24,26,0.0712328767123287,90,0.19118800727679855,-0.45609978374604104,1.6388181184393478,0.014740396188801292
2023-02-24,27,0.073972602739726,57,0.18972004624142444,-0.4263972333237542,1.899116425353267,0.01378647683876094
